1529431200000,6715.49000000
1529433000000,6710.49000000
1529434800000,6715.04000000
1529436600000,6742.03000000
1529438400000,6732.38000000
1529440200000,6698.00000000
1529442000000,6716.00000000
1529443800000,6717.98000000
1529445600000,6709.98000000
1529447400000,6729.96000000
1529449200000,6730.40000000
1529451000000,6741.21000000
1529452800000,6719.00000000
1529454600000,6670.00000000
1529456400000,6569.07000000
1529458200000,6618.99000000
1529460000000,6590.76000000
1529461800000,6598.53000000
1529463600000,6614.67000000
1529465400000,6601.73000000
1529467200000,6582.31000000
1529469000000,6588.85000000
1529470800000,6590.04000000
1529472600000,6587.38000000
1529474400000,6600.51000000
1529476200000,6624.08000000
1529478000000,6614.00000000
1529479800000,6627.95000000
1529481600000,6625.99000000
1529483400000,6633.99000000
1529485200000,6636.15000000
1529487000000,6641.15000000
1529488800000,6630.99000000
1529490600000,6622.06000000
1529492400000,6620.00000000
1529494200000,6626.61000000
1529496000000,6624.97000000
1529497800000,6612.00000000
1529499600000,6710.93000000
1529501400000,6727.72000000
1529503200000,6753.58000000
1529505000000,6756.04000000
1529506800000,6742.75000000
1529508600000,6750.62000000
1529510400000,6776.00000000
1529512200000,6745.01000000
1529514000000,6747.17000000
1529515800000,6751.26000000
1529517600000,6759.57000000
1529519400000,6757.50000000
1529521200000,6759.17000000
1529523000000,6748.93000000
1529524800000,6749.00000000
1529526600000,6740.00000000
1529528400000,6732.99000000
1529530200000,6715.00000000
1529532000000,6712.00000000
1529533800000,6730.01000000
1529535600000,6750.03000000
1529537400000,6761.51000000
1529539200000,6749.01000000
1529541000000,6753.35000000
1529542800000,6749.00000000
1529544600000,6759.98000000
1529546400000,6770.80000000
1529548200000,6778.48000000
1529550000000,6767.99000000
1529551800000,6772.41000000
1529553600000,6758.45000000
1529555400000,6759.21000000
1529557200000,6748.04000000
1529559000000,6741.27000000
1529560800000,6746.39000000
1529562600000,6765.29000000
1529564400000,6755.31000000
1529566200000,6758.72000000
1529568000000,6729.36000000
1529569800000,6716.45000000
1529571600000,6726.02000000
1529573400000,6736.50000000
1529575200000,6739.95000000
1529577000000,6746.00000000
1529578800000,6735.46000000
1529580600000,6732.85000000
1529582400000,6735.03000000
1529584200000,6714.67000000
1529586000000,6719.98000000
1529587800000,6720.00000000
1529589600000,6701.38000000
1529591400000,6715.99000000
1529593200000,6719.90000000
1529595000000,6713.96000000
1529596800000,6718.65000000
1529598600000,6719.97000000
1529600400000,6696.73000000
1529602200000,6703.98000000
1529604000000,6699.76000000
1529605800000,6697.00000000
1529607600000,6706.98000000
1529609400000,6714.04000000
1529611200000,6728.50000000
1529613000000,6716.78000000
1529614800000,6708.99000000
1529616600000,6699.33000000
1529618400000,6709.00000000
1529620200000,6724.75000000
1529622000000,6719.53000000
1529623800000,6718.84000000
1529625600000,6719.99000000
1529627400000,6722.95000000
1529629200000,6704.93000000
1529631000000,6637.59000000
1529632800000,6650.02000000
1529634600000,6665.03000000
1529636400000,6666.51000000
1529638200000,6660.29000000
1529640000000,6658.24000000
1529641800000,6654.06000000
1529643600000,6669.99000000
1529645400000,6650.00000000
1529647200000,6652.89000000
1529649000000,6630.00000000
1529650800000,6504.00000000
1529652600000,6495.08000000
1529654400000,6482.00000000
1529656200000,6400.00000000
1529658000000,6385.72000000
1529659800000,6310.78000000
1529661600000,6346.99000000
1529663400000,6363.95000000
1529665200000,6365.99000000
1529667000000,6348.52000000
1529668800000,6330.43000000
1529670600000,6324.00000000
1529672400000,6150.99000000
1529674200000,6122.24000000
1529676000000,6185.84000000
1529677800000,6163.99000000
1529679600000,6164.96000000
1529681400000,6150.00000000
1529683200000,6125.02000000
1529685000000,6172.27000000
1529686800000,6143.48000000
1529688600000,6144.91000000
1529690400000,6162.77000000
1529692200000,6212.96000000
1529694000000,6231.43000000
1529695800000,6192.39000000
1529697600000,6060.00000000
1529699400000,6061.19000000
1529701200000,5982.36000000
1529703000000,6017.03000000
1529704800000,6014.74000000
1529706600000,6071.07000000
1529708400000,6060.01000000
1529710200000,6045.00000000
1529712000000,6103.52000000
1529713800000,6136.80000000
1529715600000,6128.96000000
1529717400000,6138.82000000
1529719200000,6143.99000000
1529721000000,6119.98000000
1529722800000,6104.90000000
1529724600000,6095.42000000
1529726400000,6129.96000000
1529728200000,6103.91000000
1529730000000,6088.99000000
1529731800000,6066.64000000
1529733600000,6025.00000000
1529735400000,6029.01000000
1529737200000,6088.33000000
1529739000000,6105.99000000
1529740800000,6104.99000000
1529742600000,6075.01000000
1529744400000,6101.24000000
1529746200000,6116.80000000
1529748000000,6125.92000000
1529749800000,6122.72000000
1529751600000,6113.13000000
1529753400000,6126.00000000
1529755200000,6107.00000000
1529757000000,6117.57000000
1529758800000,6096.99000000
1529760600000,6134.73000000
1529762400000,6118.13000000
1529764200000,6095.96000000
1529766000000,6075.02000000
1529767800000,6091.64000000
1529769600000,6102.00000000
1529771400000,6108.54000000
1529773200000,6107.39000000
1529775000000,6130.00000000
1529776800000,6119.31000000
1529778600000,6120.00000000
1529780400000,6135.41000000
1529782200000,6135.61000000
1529784000000,6114.00000000
1529785800000,6129.05000000
1529787600000,6144.20000000
1529789400000,6212.62000000
1529791200000,6192.60000000
1529793000000,6191.26000000
1529794800000,6152.78000000
1529796600000,6149.98000000
1529798400000,6117.00000000
1529800200000,6114.01000000
1529802000000,6084.57000000
1529803800000,6082.73000000
1529805600000,6088.21000000
1529807400000,6096.97000000
1529809200000,6070.01000000
1529811000000,6047.85000000
1529812800000,5935.00000000
1529814600000,5877.68000000
1529816400000,5889.23000000
1529818200000,5865.77000000
1529820000000,5810.00000000
1529821800000,5845.95000000
1529823600000,5851.76000000
1529825400000,5830.00000000
1529827200000,5801.55000000
1529829000000,5828.70000000
1529830800000,5850.52000000
1529832600000,5846.28000000
1529834400000,5851.00000000
1529836200000,5907.50000000
1529838000000,5893.68000000
1529839800000,5904.98000000
1529841600000,5867.00000000
1529843400000,5894.29000000
1529845200000,5897.32000000
1529847000000,5924.74000000
1529848800000,5905.97000000
1529850600000,5895.90000000
1529852400000,5838.89000000
1529854200000,5767.02000000
1529856000000,5911.98000000
1529857800000,6190.00000000
1529859600000,6208.00000000
1529861400000,6179.99000000
1529863200000,6162.97000000
1529865000000,6172.90000000
1529866800000,6165.00000000
1529868600000,6178.00000000
1529870400000,6157.34000000
1529872200000,6182.51000000
1529874000000,6170.59000000
1529875800000,6151.01000000
1529877600000,6132.00000000
1529879400000,6136.79000000
1529881200000,6120.01000000
1529883000000,6136.97000000
1529884800000,6150.99000000
1529886600000,6163.58000000
1529888400000,6146.00000000
1529890200000,6133.19000000
1529892000000,6127.98000000
1529893800000,6114.40000000
1529895600000,6112.83000000
1529897400000,6119.90000000
1529899200000,6153.00000000
1529901000000,6142.02000000
1529902800000,6144.23000000
1529904600000,6152.03000000
1529906400000,6188.24000000
1529908200000,6165.10000000
1529910000000,6150.33000000
1529911800000,6148.32000000
1529913600000,6148.46000000
1529915400000,6160.01000000
1529917200000,6168.53000000
1529919000000,6162.99000000
1529920800000,6177.40000000
1529922600000,6182.00000000
1529924400000,6206.01000000
1529926200000,6232.82000000
1529928000000,6142.01000000
1529929800000,6110.00000000
1529931600000,6118.12000000
1529933400000,6130.05000000
1529935200000,6282.44000000
1529937000000,6284.83000000
1529938800000,6294.66000000
1529940600000,6290.00000000
1529942400000,6273.13000000
1529944200000,6272.99000000
1529946000000,6281.55000000
1529947800000,6273.03000000
1529949600000,6273.01000000
1529951400000,6265.00000000
1529953200000,6240.00000000
1529955000000,6255.70000000
1529956800000,6261.48000000
1529958600000,6251.69000000
1529960400000,6252.02000000
1529962200000,6265.18000000
1529964000000,6257.99000000
1529965800000,6234.14000000
1529967600000,6245.00000000
1529969400000,6252.00000000
1529971200000,6238.11000000
1529973000000,6190.13000000
1529974800000,6213.34000000
1529976600000,6227.99000000
1530014400000,6217.55000000
1530016200000,6209.99000000
1530018000000,6189.28000000
1530019800000,6170.03000000
1530021600000,6165.01000000
1530023400000,6185.00000000
1530025200000,6174.00000000
1530027000000,6188.01000000
1530028800000,6174.03000000
1530030600000,6180.00000000
1530032400000,6177.98000000
1530034200000,6183.41000000
1530036000000,6190.37000000
1530037800000,6168.73000000
1530039600000,6161.41000000
1530041400000,6161.60000000
1530043200000,6185.00000000
1530045000000,6179.00000000
1530046800000,6168.90000000
1530048600000,6211.09000000
1530050400000,6138.28000000
1530052200000,6155.75000000
1530054000000,6137.69000000
1530055800000,6070.78000000
1530057600000,6076.00000000
1530059400000,6081.54000000
1530061200000,6075.43000000
1530063000000,6080.00000000
1530064800000,6067.00000000
1530066600000,6069.16000000
1530068400000,6062.00000000
1530070200000,6031.80000000
1530072000000,6061.77000000
1530073800000,6057.99000000
1530075600000,6074.99000000
1530077400000,6076.94000000
1530079200000,6082.24000000
1530081000000,6064.22000000
1530082800000,6078.99000000
1530084600000,6072.33000000
1530086400000,6088.35000000
1530088200000,6076.87000000
1530090000000,6077.51000000
1530091800000,6098.99000000
1530093600000,6104.39000000
1530095400000,6115.39000000
1530097200000,6109.71000000
1530099000000,6091.74000000
1530100800000,6076.00000000
1530102600000,6087.84000000
1530109800000,6050.71000000
1530111600000,6087.78000000
1530113400000,6110.09000000
1530115200000,6093.87000000
1530117000000,6129.99000000
1530118800000,6125.00000000
1530120600000,6120.01000000
1530122400000,6118.89000000
1530124200000,6123.00000000
1530126000000,6116.00000000
1530127800000,6133.00000000
1530129600000,6130.70000000
1530131400000,6125.00000000
1530133200000,6133.75000000
1530135000000,6117.50000000
1530136800000,6124.00000000
1530138600000,6139.00000000
1530140400000,6120.26000000
1530142200000,6133.73000000
1530144000000,6144.17000000
1530145800000,6143.67000000
1530147600000,6120.89000000
1530149400000,6136.08000000
1530151200000,6132.24000000
1530153000000,6111.26000000
1530154800000,6106.98000000
1530156600000,6094.85000000
1530158400000,6082.74000000
1530160200000,6104.01000000
1530162000000,6100.00000000
1530163800000,6114.99000000
1530165600000,6105.00000000
1530167400000,6103.00000000
1530169200000,6094.18000000
1530171000000,6116.75000000
1530172800000,6123.13000000
1530174600000,6117.00000000
1530176400000,6104.28000000
1530178200000,6111.10000000
1530180000000,6101.05000000
1530181800000,6090.01000000
1530183600000,6099.00000000
1530185400000,6103.51000000
1530187200000,6120.57000000
1530189000000,6104.13000000
1530190800000,6106.34000000
1530192600000,6110.13000000
1530194400000,6132.13000000
1530196200000,6123.00000000
1530198000000,6109.00000000
1530199800000,6107.00000000
1530201600000,6112.88000000
1530203400000,6109.05000000
1530205200000,6102.26000000
1530207000000,6106.58000000
1530208800000,6105.99000000
1530210600000,6106.86000000
1530212400000,6103.05000000
1530214200000,6088.10000000
1530216000000,6074.06000000
1530217800000,6048.19000000
1530219600000,5995.94000000
1530221400000,5920.68000000
1530223200000,5933.80000000
1530225000000,5940.00000000
1530226800000,5878.06000000
1530228600000,5853.98000000
1530230400000,5874.31000000
1530232200000,5894.37000000
1530234000000,5884.82000000
1530235800000,5874.00000000
1530237600000,5873.42000000
1530239400000,5868.32000000
1530241200000,5874.56000000
1530243000000,5886.09000000
1530244800000,5872.31000000
1530246600000,5855.61000000
1530248400000,5825.01000000
1530250200000,5906.00000000
1530252000000,5885.10000000
1530253800000,5886.02000000
1530255600000,5893.07000000
1530257400000,5904.22000000
1530259200000,5929.04000000
1530261000000,5897.53000000
1530262800000,5913.33000000
1530264600000,5926.09000000
1530266400000,5896.83000000
1530268200000,5889.24000000
1530270000000,5874.15000000
1530271800000,5877.12000000
1530273600000,5862.45000000
1530275400000,5861.43000000
1530277200000,5832.59000000
1530279000000,5863.03000000
1530280800000,5878.00000000
1530282600000,5902.42000000
1530284400000,5892.81000000
1530286200000,5900.05000000
1530288000000,5888.02000000
1530289800000,5878.78000000
1530291600000,5887.49000000
1530293400000,5897.99000000
1530295200000,5891.45000000
1530297000000,5883.20000000
1530298800000,5885.75000000
1530300600000,5883.02000000
1530302400000,5896.01000000
1530304200000,5894.01000000
1530306000000,5923.00000000
1530307800000,5917.01000000
1530309600000,6047.65000000
1530311400000,6243.38000000
1530313200000,6230.00000000
1530315000000,6197.92000000
1530316800000,6247.26000000
1530318600000,6238.99000000
1530320400000,6266.53000000
1530322200000,6408.27000000
1530324000000,6401.19000000
1530325800000,6393.72000000
1530327600000,6425.03000000
1530329400000,6366.00000000
1530331200000,6370.22000000
1530333000000,6383.67000000
1530334800000,6404.00000000
1530336600000,6395.00000000
1530338400000,6391.50000000
1530340200000,6385.20000000
1530342000000,6404.55000000
1530343800000,6409.36000000
1530345600000,6390.00000000
1530347400000,6390.00000000
1530349200000,6387.90000000
1530351000000,6411.48000000
1530352800000,6398.52000000
1530354600000,6378.58000000
1530356400000,6397.04000000
1530358200000,6399.00000000
1530360000000,6423.61000000
1530361800000,6392.02000000
1530363600000,6399.97000000
1530365400000,6397.51000000
1530367200000,6360.00000000
1530369000000,6362.43000000
1530370800000,6351.52000000
1530372600000,6382.27000000
1530374400000,6351.03000000
1530376200000,6357.89000000
1530378000000,6345.37000000
1530379800000,6339.97000000
1530381600000,6328.80000000
1530383400000,6316.52000000
1530385200000,6316.44000000
1530387000000,6325.91000000
1530388800000,6331.00000000
1530390600000,6360.09000000
1530392400000,6337.98000000
1530394200000,6333.17000000
1530396000000,6332.88000000
1530397800000,6346.41000000
1530399600000,6371.99000000
1530401400000,6390.07000000
1530403200000,6401.24000000
1530405000000,6372.10000000
1530406800000,6350.65000000
1530408600000,6348.90000000
1530410400000,6334.42000000
1530412200000,6343.10000000
1530414000000,6363.98000000
1530415800000,6344.57000000
1530417600000,6346.96000000
1530419400000,6361.49000000
1530421200000,6383.52000000
1530423000000,6388.92000000
1530424800000,6380.00000000
1530426600000,6361.12000000
1530428400000,6379.11000000
1530430200000,6376.98000000
1530432000000,6375.98000000
1530433800000,6391.06000000
1530435600000,6384.17000000
1530437400000,6358.55000000
1530439200000,6376.86000000
1530441000000,6380.92000000
1530442800000,6374.02000000
1530444600000,6385.00000000
1530446400000,6378.57000000
1530448200000,6350.48000000
1530450000000,6360.05000000
1530451800000,6344.11000000
1530453600000,6339.35000000
1530455400000,6285.38000000
1530457200000,6293.86000000
1530459000000,6316.58000000
1530460800000,6314.54000000
1530462600000,6317.88000000
1530464400000,6327.21000000
1530466200000,6332.43000000
1530468000000,6327.99000000
1530469800000,6324.00000000
1530471600000,6308.00000000
1530473400000,6326.92000000
1530475200000,6375.00000000
1530477000000,6354.68000000
1530478800000,6357.01000000
1530480600000,6372.00000000
1530482400000,6380.23000000
1530484200000,6374.64000000
1530486000000,6374.26000000
1530487800000,6356.81000000
1530489600000,6331.83000000
1530491400000,6341.53000000
1530493200000,6340.00000000
1530495000000,6325.02000000
1530496800000,6337.25000000
1530498600000,6340.01000000
1530500400000,6341.00000000
1530502200000,6346.00000000
1530504000000,6323.02000000
1530505800000,6311.83000000
1530507600000,6308.99000000
1530509400000,6293.10000000
1530511200000,6292.43000000
1530513000000,6311.01000000
1530514800000,6327.01000000
1530516600000,6345.41000000
1530518400000,6345.00000000
1530520200000,6346.39000000
1530522000000,6327.86000000
1530523800000,6327.50000000
1530525600000,6346.77000000
1530527400000,6336.19000000
1530529200000,6341.04000000
1530531000000,6343.99000000
1530532800000,6350.03000000
1530534600000,6350.00000000
1530536400000,6595.60000000
1530538200000,6597.21000000
1530540000000,6610.46000000
1530541800000,6612.98000000
1530543600000,6632.00000000
1530545400000,6630.08000000
1530547200000,6591.04000000
1530549000000,6613.80000000
1530550800000,6627.01000000
1530552600000,6618.00000000
1530554400000,6625.99000000
1530556200000,6641.79000000
1530558000000,6638.31000000
1530559800000,6629.00000000
1530561600000,6628.82000000
1530563400000,6629.79000000
1530565200000,6643.21000000
1530567000000,6651.02000000
1530568800000,6624.69000000
1530570600000,6629.86000000
1530572400000,6616.99000000
1530574200000,6615.29000000
1530576000000,6607.98000000
1530577800000,6610.07000000
1530579600000,6608.14000000
1530581400000,6618.93000000
1530583200000,6633.91000000
1530585000000,6638.02000000
1530586800000,6641.26000000
1530588600000,6645.00000000
1530590400000,6648.50000000
1530592200000,6643.62000000
1530594000000,6651.02000000
1530595800000,6627.00000000
1530597600000,6632.00000000
1530599400000,6637.99000000
1530601200000,6636.00000000
1530603000000,6645.99000000
1530604800000,6621.01000000
1530606600000,6635.00000000
1530608400000,6631.57000000
1530610200000,6614.00000000
1530612000000,6565.51000000
1530613800000,6563.36000000
1530615600000,6571.55000000
1530617400000,6576.51000000
1530619200000,6563.79000000
1530621000000,6585.00000000
1530622800000,6578.00000000
1530624600000,6567.98000000
1530626400000,6559.92000000
1530628200000,6576.00000000
1530630000000,6585.00000000
1530631800000,6585.02000000
1530633600000,6586.00000000
1530635400000,6586.97000000
1530637200000,6578.26000000
1530639000000,6585.88000000
1530640800000,6579.99000000
1530642600000,6569.92000000
1530644400000,6543.87000000
1530646200000,6601.54000000
1530648000000,6612.30000000
1530649800000,6612.96000000
1530651600000,6600.00000000
1530653400000,6617.95000000
1530655200000,6584.99000000
1530657000000,6482.31000000
1530658800000,6494.27000000
1530660600000,6513.86000000
1530662400000,6481.69000000
1530691200000,6535.28000000
1530693000000,6524.01000000
1530694800000,6524.99000000
1530696600000,6534.91000000
1530698400000,6511.60000000
1530700200000,6518.00000000
1530702000000,6530.00000000
1530703800000,6536.93000000
1530705600000,6540.01000000
1530707400000,6556.12000000
1530709200000,6718.97000000
1530711000000,6713.00000000
1530712800000,6693.00000000
1530714600000,6703.99000000
1530716400000,6687.90000000
1530718200000,6683.76000000
1530720000000,6663.38000000
1530721800000,6665.79000000
1530723600000,6680.01000000
1530725400000,6673.01000000
1530727200000,6693.11000000
1530729000000,6669.65000000
1530730800000,6671.03000000
1530732600000,6683.07000000
1530734400000,6685.98000000
1530736200000,6690.99000000
1530738000000,6676.11000000
1530739800000,6690.99000000
1530741600000,6683.13000000
1530743400000,6590.06000000
1530745200000,6582.03000000
1530747000000,6586.98000000
1530748800000,6547.89000000
1530750600000,6560.14000000
1530752400000,6590.01000000
1530754200000,6635.98000000
1530756000000,6611.17000000
1530757800000,6600.99000000
1530759600000,6616.00000000
1530761400000,6626.88000000
1530763200000,6621.33000000
1530765000000,6622.00000000
1530766800000,6599.99000000
1530768600000,6604.66000000
1530770400000,6596.60000000
1530772200000,6595.13000000
1530774000000,6615.00000000
1530775800000,6615.00000000
1530777600000,6606.82000000
1530779400000,6627.01000000
1530781200000,6607.00000000
1530783000000,6639.98000000
1530784800000,6618.24000000
1530786600000,6638.00000000
1530788400000,6635.01000000
1530790200000,6614.65000000
1530792000000,6644.89000000
1530793800000,6641.06000000
1530795600000,6637.72000000
1530797400000,6605.99000000
1530799200000,6595.96000000
1530801000000,6579.87000000
1530802800000,6601.91000000
1530804600000,6611.36000000
1530806400000,6610.79000000
1530808200000,6591.01000000
1530810000000,6566.01000000
1530811800000,6561.70000000
1530813600000,6553.32000000
1530815400000,6486.51000000
1530817200000,6478.07000000
1530819000000,6510.32000000
1530820800000,6512.01000000
1530822600000,6507.98000000
1530824400000,6495.15000000
1530826200000,6498.37000000
1530828000000,6500.00000000
1530829800000,6537.80000000
1530831600000,6537.98000000
1530833400000,6529.20000000
1530835200000,6539.01000000
1530837000000,6531.75000000
1530838800000,6526.91000000
1530840600000,6512.93000000
1530842400000,6540.05000000
1530844200000,6548.23000000
1530846000000,6528.39000000
1530847800000,6530.00000000
1530849600000,6488.99000000
1530851400000,6525.28000000
1530853200000,6502.84000000
1530855000000,6494.99000000
1530856800000,6495.00000000
1530858600000,6460.27000000
1530860400000,6453.87000000
1530862200000,6478.85000000
1530864000000,6519.90000000
1530865800000,6499.16000000
1530867600000,6502.88000000
1530869400000,6495.08000000
1530871200000,6513.12000000
1530873000000,6527.89000000
1530874800000,6520.73000000
1530876600000,6526.56000000
1530878400000,6576.50000000
1530880200000,6587.00000000
1530882000000,6558.68000000
1530883800000,6560.74000000
1530885600000,6559.29000000
1530887400000,6549.11000000
1530889200000,6556.43000000
1530891000000,6565.01000000
1530892800000,6553.11000000
1530894600000,6558.00000000
1530896400000,6570.03000000
1530898200000,6598.00000000
1530900000000,6550.00000000
1530901800000,6565.14000000
1530903600000,6575.84000000
1530905400000,6570.01000000
1530907200000,6577.36000000
1530909000000,6571.66000000
1530910800000,6566.98000000
1530912600000,6589.94000000
1530914400000,6577.00000000
1530916200000,6574.70000000
1530918000000,6601.48000000
1530919800000,6609.78000000
1530921600000,6590.16000000
1530923400000,6596.93000000
1530925200000,6575.87000000
1530927000000,6566.01000000
1530928800000,6592.49000000
1530930600000,6591.99000000
1530932400000,6599.35000000
1530934200000,6599.99000000
1530936000000,6611.50000000
1530937800000,6602.99000000
1530939600000,6605.51000000
1530941400000,6597.99000000
1530943200000,6583.30000000
1530945000000,6582.07000000
1530946800000,6594.01000000
1530948600000,6589.93000000
1530950400000,6582.03000000
1530952200000,6578.19000000
1530954000000,6570.00000000
1530955800000,6575.18000000
1530957600000,6577.08000000
1530959400000,6584.36000000
1530961200000,6574.87000000
1530963000000,6584.79000000
1530964800000,6566.98000000
1530966600000,6557.12000000
1530968400000,6533.49000000
